	Organization	Extension	Path	Score	URL	Match	Secret Type
0	Adobe	pem private user	 php/src/Config/server_key.pem	1	 https://github.com/adobe/stock-api-samples/blob/4bc38b07511f9d64b68c3bc26878f2b798c4271b/php/src/Config/server_key.pem	True	RSA private key
1	Adobe	pem private user	 test/testdata/dummyRsaPrivateKey.pem	1	 https://github.com/adobe/cluster-registry/blob/65a399ea043404710baf83472446d45b4070d91f/test/testdata/dummyRsaPrivateKey.pem	True	RSA private key
2	Adobe	pem private user	 test/testdata/invalidDummyRsaPrivateKey.pem	1	 https://github.com/adobe/cluster-registry/blob/65a399ea043404710baf83472446d45b4070d91f/test/testdata/invalidDummyRsaPrivateKey.pem	True	RSA private key
3	Adobe	pem private user	 third_party/tlslite/test/serverX509Key.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/third_party/tlslite/test/serverX509Key.pem	True	RSA private key
4	Adobe	pem private user	 chrome/test/data/extensions/minimal_platform_app.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/minimal_platform_app.pem	False	None
5	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_private/localized_extension.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_private/localized_extension.pem	False	None
6	Adobe	pem private user	 chrome/test/data/extensions/good.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/good.pem	False	None
7	Adobe	pem private user	 chrome/test/data/extensions/hosted_app.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/hosted_app.pem	False	None
8	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_private/bundle/pkapffpjmiilhlhbibjhamlmdhfneidj.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_private/bundle/pkapffpjmiilhlhbibjhamlmdhfneidj.pem	False	None
9	Adobe	pem private user	 chrome/test/data/extensions/install/install.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/install/install.pem	False	None
10	Adobe	pem private user	 chrome/test/data/components/jebgalgnebhfojomionfpkfelancnnkf.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/components/jebgalgnebhfojomionfpkfelancnnkf.pem	False	None
11	Adobe	pem private user	 Source/WebKit2/UIProcess/API/gtk/tests/resources/test-key.pem	1	 https://github.com/adobe/webkit/blob/067e0a8adb3c27c682d894072098c405fb5ca386/Source/WebKit2/UIProcess/API/gtk/tests/resources/test-key.pem	False	None
12	Adobe	pem private user	 third_party/tlslite/test/clientX509Key.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/third_party/tlslite/test/clientX509Key.pem	True	RSA private key
13	Adobe	pem private user	 chrome/test/data/extensions/permissions/whitelist.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/permissions/whitelist.pem	False	None
14	Adobe	pem private user	 chrome/test/data/extensions/openssl_privkey_asn1.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/openssl_privkey_asn1.pem	False	None
15	Adobe	pem private user	 chrome/test/data/extensions/permissions/unknown.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/permissions/unknown.pem	False	None
16	Adobe	pem private user	 chrome/test/data/extensions/permissions_increase/permissions.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/permissions_increase/permissions.pem	False	None
17	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_private/bundle/bmfoocgfinpmkmlbjhcbofejhkhlbchk.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_private/bundle/bmfoocgfinpmkmlbjhcbofejhkhlbchk.pem	False	None
18	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_private/extension.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_private/extension.pem	False	None
19	Adobe	pem private user	 chrome/test/data/extensions/autoupdate/key.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/autoupdate/key.pem	False	None
20	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_inline_install/extension.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_inline_install/extension.pem	False	None
21	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_private/bundle/begfmnajjkbjdgmffnjaojchoncnmngg.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_private/bundle/begfmnajjkbjdgmffnjaojchoncnmngg.pem	False	None
22	Adobe	pem private user	 chrome/test/data/extensions/intents/ooodacpbmglpoagccnepcbfhfhpdgddn.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/intents/ooodacpbmglpoagccnepcbfhfhpdgddn.pem	False	None
23	Adobe	pem private user	 chrome/test/data/extensions/uitest/plugins.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/uitest/plugins.pem	False	None
24	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_private/bundle/mpneghmdnmaolkljkipbhaienajcflfe.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_private/bundle/mpneghmdnmaolkljkipbhaienajcflfe.pem	False	None
25	Adobe	pem private user	 chrome/test/data/extensions/app_update/key.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/app_update/key.pem	False	None
26	Adobe	pem private user	 chrome/test/data/extensions/api_test/webstore_private/app.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/chrome/test/data/extensions/api_test/webstore_private/app.pem	False	None
27	Adobe	pem private user	 LayoutTests/http/conf/webkit-httpd.pem	1	 https://github.com/adobe/webkit/blob/067e0a8adb3c27c682d894072098c405fb5ca386/LayoutTests/http/conf/webkit-httpd.pem	True	RSA private key
28	Adobe	pem private user	 test/fixtures/app-privatekey.pem	1	 https://github.com/adobe/helix-cache-flush/blob/b383ab17dd20857f64001c4ab18542daac4c725c/test/fixtures/app-privatekey.pem	True	RSA private key
29	Adobe	pem private user	 cert/key.pem	1	 https://github.com/adobe/reactor-sandbox/blob/53f28243f3f30c54d09ab034bab2db8009cb37e1/cert/key.pem	True	RSA private key
30	Adobe	pem private user	 Tools/Scripts/webkitpy/layout_tests/servers/httpd2.pem	1	 https://github.com/adobe/webkit/blob/067e0a8adb3c27c682d894072098c405fb5ca386/Tools/Scripts/webkitpy/layout_tests/servers/httpd2.pem	True	RSA private key
31	Adobe	pem private user	 net/data/ssl/certificates/expired_cert.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/net/data/ssl/certificates/expired_cert.pem	True	RSA private key
32	Adobe	pem private user	 tools/python/google/httpd_config/httpd2.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/tools/python/google/httpd_config/httpd2.pem	True	RSA private key
33	Adobe	pem private user	 net/data/ssl/certificates/ok_cert.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/net/data/ssl/certificates/ok_cert.pem	True	RSA private key
34	Adobe	pem private user	 test/resources/privatekey.pem	1	 https://github.com/adobe/asset-compute-client/blob/c7783ee73efbaec2fcecc010e58f9be30366c4ad/test/resources/privatekey.pem	False	None
35	Adobe	pem private user	 WebKitTools/Scripts/webkitpy/layout_tests/port/httpd2.pem	1	 https://github.com/adobe/WebkitAIR/blob/01a243c2ba597bf7668c614309efb46dac7a0bfb/WebKitTools/Scripts/webkitpy/layout_tests/port/httpd2.pem	True	RSA private key
36	Adobe	pem private user	 net/data/ssl/certificates/redundant-validated-chain.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/net/data/ssl/certificates/redundant-validated-chain.pem	True	RSA private key
37	Adobe	pem private user	 net/data/ssl/certificates/redundant-server-chain.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/net/data/ssl/certificates/redundant-server-chain.pem	True	RSA private key
38	Adobe	pem private user	 net/data/ssl/certificates/comodo.chain.pem	1	 https://github.com/adobe/chromium/blob/cfe5bf0b51b1f6b9fe239c2a3c2f2364da9967d7/net/data/ssl/certificates/comodo.chain.pem	False	None
39	Adobe	wp-config.php user	 Websites/webkit.org/blog/wp-config-sample.php	1	 https://github.com/adobe/webkit/blob/067e0a8adb3c27c682d894072098c405fb5ca386/Websites/webkit.org/blog/wp-config-sample.php	False	None
40	Adobe	wp-config.php user	 Websites/webkit.org/blog/wp-config.php	1	 https://github.com/adobe/webkit/blob/067e0a8adb3c27c682d894072098c405fb5ca386/Websites/webkit.org/blog/wp-config.php	False	None
41	Adobe	.history user	 hlx_statics/spectrum/spectrum-css-workflow-icons/dist/24/History.svg	1	 https://github.com/adobe/adobe-io-website/blob/0d90b8d82d336abfd1925afd40437f5b0e1416af/hlx_statics/spectrum/spectrum-css-workflow-icons/dist/24/History.svg	False	None
42	Adobe	.history user	 hlx_statics/spectrum/spectrum-css-workflow-icons/dist/18/History.svg	1	 https://github.com/adobe/adobe-io-website/blob/0d90b8d82d336abfd1925afd40437f5b0e1416af/hlx_statics/spectrum/spectrum-css-workflow-icons/dist/18/History.svg	False	None
43	Adobe	.history user	 src/commands/aem/rde/history.js	1	 https://github.com/adobe/aio-cli-plugin-aem-rde/blob/b383d387c1e4e92b6a9a1b19af676480efe5e459/src/commands/aem/rde/history.js	False	None
44	Adobe	.history user	 src/test/java/com/adobe/stock/models/LicenseHistoryRequestTest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/test/java/com/adobe/stock/models/LicenseHistoryRequestTest.java	False	None
45	Adobe	.history user	 src/main/java/com/adobe/stock/enums/LicenseHistoryResultColumn.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/main/java/com/adobe/stock/enums/LicenseHistoryResultColumn.java	False	None
46	Adobe	.history user	 src/main/java/com/adobe/stock/apis/LicenseHistory.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/main/java/com/adobe/stock/apis/LicenseHistory.java	False	None
47	Adobe	.history user	 src/test/java/com/adobe/stock/models/LicenseHistoryResponseTest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/test/java/com/adobe/stock/models/LicenseHistoryResponseTest.java	False	None
48	Adobe	.history user	 src/main/java/com/adobe/stock/enums/LicenseHistoryThumbnailSize.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/main/java/com/adobe/stock/enums/LicenseHistoryThumbnailSize.java	False	None
49	Adobe	.history user	 src/test/java/com/adobe/stock/models/StockLicenseHistoryFileTest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/test/java/com/adobe/stock/models/StockLicenseHistoryFileTest.java	False	None
50	Adobe	.history user	 src/test/java/com/adobe/stock/enums/LicenseHistoryThumbnailSizeTest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/test/java/com/adobe/stock/enums/LicenseHistoryThumbnailSizeTest.java	False	None
51	Adobe	.history user	 src/test/java/com/adobe/stock/enums/LicenseHistoryResultColumnTest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/test/java/com/adobe/stock/enums/LicenseHistoryResultColumnTest.java	False	None
52	Adobe	.history user	 src/test/java/com/adobe/stock/models/SearchParametersLicenseHistoryTest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/test/java/com/adobe/stock/models/SearchParametersLicenseHistoryTest.java	False	None
53	Adobe	.history user	 src/main/java/com/adobe/stock/models/LicenseHistoryResponse.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/main/java/com/adobe/stock/models/LicenseHistoryResponse.java	False	None
54	Adobe	.history user	 src/main/java/com/adobe/stock/models/SearchParametersLicenseHistory.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/main/java/com/adobe/stock/models/SearchParametersLicenseHistory.java	False	None
55	Adobe	.history user	 src/main/java/com/adobe/stock/models/LicenseHistoryRequest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/main/java/com/adobe/stock/models/LicenseHistoryRequest.java	False	None
56	Adobe	.history user	 src/main/java/com/adobe/stock/models/StockLicenseHistoryFile.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/main/java/com/adobe/stock/models/StockLicenseHistoryFile.java	False	None
57	Adobe	.history user	 src/test/java/com/adobe/stock/apis/LicenseHistoryTest.java	1	 https://github.com/adobe/stock-api-libjava/blob/2be03d6fde3c762770001f0c1e91ace93128bbeb/src/test/java/com/adobe/stock/apis/LicenseHistoryTest.java	False	None
58	Adobe	.history user	 src/Request/LicenseHistory.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/src/Request/LicenseHistory.php	False	None
59	Adobe	.history user	 src/Response/LicenseHistory.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/src/Response/LicenseHistory.php	False	None
60	Adobe	.history user	 src/Models/SearchParamLicenseHistory.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/src/Models/SearchParamLicenseHistory.php	False	None
61	Adobe	.history user	 test/src/Api/Models/StockFileLicenseHistoryTest.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/test/src/Api/Models/StockFileLicenseHistoryTest.php	False	None
62	Adobe	.history user	 test/src/Api/Response/LicenseHistoryResponseTest.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/test/src/Api/Response/LicenseHistoryResponseTest.php	False	None
63	Adobe	.history user	 src/Client/LicenseHistory.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/src/Client/LicenseHistory.php	False	None
64	Adobe	.history user	 test/src/Api/Client/LicenseHistoryFactoryTest.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/test/src/Api/Client/LicenseHistoryFactoryTest.php	False	None
65	Adobe	.history user	 test/src/Api/Request/LicenseHistoryRequestTest.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/test/src/Api/Request/LicenseHistoryRequestTest.php	False	None
66	Adobe	.history user	 src/Models/StockFileLicenseHistory.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/src/Models/StockFileLicenseHistory.php	False	None
67	Adobe	.history user	 test/src/Api/Models/SearchParamLicenseHistoryTest.php	1	 https://github.com/adobe/stock-api-libphp/blob/29b6ee70cffad73814541a892c940a227a41738e/test/src/Api/Models/SearchParamLicenseHistoryTest.php	False	None
68	Adobe	.history user	 src/models/licenseHistoryIterator.js	1	 https://github.com/adobe/stock-api-libjs/blob/d4c7fc205a5700a9e5d476e9e98a1f55160ad5f2/src/models/licenseHistoryIterator.js	False	None
69	Adobe	.history user	 code/android-core-library/src/androidTest/java/com/adobe/marketing/mobile/AndroidEventHistoryDatabaseTests.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/androidTest/java/com/adobe/marketing/mobile/AndroidEventHistoryDatabaseTests.java	False	None
70	Adobe	.history user	 code/android-core-library/src/androidTest/java/com/adobe/marketing/mobile/AndroidEventHistoryTests.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/androidTest/java/com/adobe/marketing/mobile/AndroidEventHistoryTests.java	False	None
71	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryDatabaseCreationException.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryDatabaseCreationException.java	False	None
72	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryResultHandler.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryResultHandler.java	False	None
73	Adobe	.history user	 code/android-core-library/src/test/java/com/adobe/marketing/mobile/EventHistoryMaskTests.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/test/java/com/adobe/marketing/mobile/EventHistoryMaskTests.java	False	None
74	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/AndroidEventHistoryDatabase.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/AndroidEventHistoryDatabase.java	False	None
75	Adobe	.history user	 code/android-core-library/src/legacy/test-common/java/com/adobe/marketing/mobile/FakeEventHistory.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/legacy/test-common/java/com/adobe/marketing/mobile/FakeEventHistory.java	False	None
76	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistory.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistory.java	False	None
77	Adobe	.history user	 code/android-core-library/src/legacy/test-common/java/com/adobe/marketing/mobile/FakeEventHistoryDatabase.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/legacy/test-common/java/com/adobe/marketing/mobile/FakeEventHistoryDatabase.java	False	None
78	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/AndroidEventHistory.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/AndroidEventHistory.java	False	None
79	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryProvider.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryProvider.java	False	None
80	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryRequest.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryRequest.java	False	None
81	Adobe	.history user	 code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryDatabase.java	1	 https://github.com/adobe/aepsdk-core-android/blob/5865e9a44370cebf1b04a95da8fa8e41bc871e0c/code/android-core-library/src/main/java/com/adobe/marketing/mobile/EventHistoryDatabase.java	False	None
82	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/CompanyCreditHistoryFilterInput.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/0bc22bb767a8270f94ee04d85ab2571569a146a1/src/main/java/com/adobe/cq/commerce/magento/graphql/CompanyCreditHistoryFilterInput.java	False	None
83	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryExpirationChangeQueryDefinition.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryExpirationChangeQueryDefinition.java	False	None
84	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryTotalChangeQuery.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryTotalChangeQuery.java	False	None
85	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryEntryQueryDefinition.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryEntryQueryDefinition.java	False	None
86	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/CompanyCreditHistoryQueryDefinition.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/CompanyCreditHistoryQueryDefinition.java	False	None
87	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/CustomerStoreCreditHistory.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/CustomerStoreCreditHistory.java	False	None
88	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryProductsRemovedChangeQuery.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryProductsRemovedChangeQuery.java	False	None
89	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/CustomerStoreCreditHistoryItem.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/CustomerStoreCreditHistoryItem.java	False	None
90	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryTotalChangeQueryDefinition.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryTotalChangeQueryDefinition.java	False	None
91	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryStatusChangeQueryDefinition.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryStatusChangeQueryDefinition.java	False	None
92	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryProductsRemovedChange.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryProductsRemovedChange.java	False	None
93	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryStatusesChange.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryStatusesChange.java	False	None
94	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryStatusesChangeQueryDefinition.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryStatusesChangeQueryDefinition.java	False	None
95	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryEntryQuery.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryEntryQuery.java	False	None
96	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryChangesQueryDefinition.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryChangesQueryDefinition.java	False	None
97	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryExpirationChange.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryExpirationChange.java	False	None
98	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryExpirationChangeQuery.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryExpirationChangeQuery.java	False	None
99	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/CompanyCreditHistoryQuery.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/CompanyCreditHistoryQuery.java	False	None
100	Adobe	.history user	 src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryChanges.java	1	 https://github.com/adobe/commerce-cif-magento-graphql/blob/3cad3f2bda3b45b715901a2ffd27ddd5eb132a15/src/main/java/com/adobe/cq/commerce/magento/graphql/NegotiableQuoteHistoryChanges.java	False	None
